Unnamed: 0,Emotion,Text,Clean_Text
6323,sadness,"Sometimes I cry , no one knows how hard it is to have your best friend in another flipping country ",cry  knows hard best friend flipping country
29812,sadness,It's a shame that there are still no Secret Garden DVDs available here in Japan! Wonder who is holding their hands on a release.. ,shame Secret Garden DVDs available Japan Wonder holding hands release
21865,sadness,Seriously today is the worst day ever WTF I look like a bull frog . I can deal with a heart break but I can't deal with the ugly! ,Seriously today worst day WTF look like bull frog  deal heart break cant deal ugly
2246,sadness,@mugz25 im in mr. lacher class and I miss OUR class!!!! ,  im mr lacher class miss class
23346,sadness,@josiahbeason I'll be on the lookout. You not having that sweater would be like recess peanut butter cups not having peanut butter. ,  Ill lookout sweater like recess peanut butter cups peanut butter
11197,sadness,Crazy STUPID love  ,Crazy STUPID love
1536,sadness, I should've just stayed on the bus . ,stayed bus 
1022,sadness,@WTFatewm thanksgiving dinners are epic deliciousness ,  thanksgiving dinners epic deliciousness
5909,sadness,I failed the exam because I didn't study . ,failed exam study 
14949,sadness,He looked a little crestfallen . ,looked little crestfallen 
30116,sadness,"I may look fine on the outside, but I'm dying on the inside :( #death #razorblades #depression",look fine outside Im dying inside :( #death #razorblades #depression
4019,sadness,@OMandM in Grand Rapids tomorrow? Missing it ,  Grand Rapids tomorrow Missing
2143,sadness,There was an anguished cry from the tub . ,anguished cry tub 
20230,sadness,The queen was grief-stricken at his death . ,queen griefstricken death 
34638,sadness,"So I think im watching a good movie, and then they kill the little boy. WTF. #heartbreak",think im watching good movie kill little boy WTF #heartbreak
17407,sadness,Of course I like them ; if I didn't I 'd be utterly miserable . ,course like  d utterly miserable 
17879,sadness,"What's wrong with the world momma , people livin like they ain't got no momma's.. ",Whats wrong world momma  people livin like aint got mommas
31367,sadness,When my family and I heard of the death of my grandfather.  We had  seen him a few weeks earlier and it seemed that he had just been waiting to see us.,family heard death grandfather seen weeks earlier waiting us
17714,sadness,What ever happened to Haley Joel Osment? He was a great little actor and now he's just vanished.. #payitforward #iseedeadpeople,happened Haley Joel Osment great little actor hes vanished #payitforward #iseedeadpeople
5758,sadness,@katelynsevert @twentyonepilots jealousy. And them not playing anywhere near me the rest of the year? :/ ,    jealousy playing near rest year :/
13549,sadness,"A friend of mine lent me his apartment for holidays and besides this he was a fine person. Months later I knew that he died tragically in a moto accident. He was very young, and I felt sad and couldn't believe it (until today).",friend lent apartment holidays fine person Months later knew died tragically moto accident young felt sad believe (until today)
4849,sadness,ohmypotato. time for bed. Space Program tomorrow! ,ohmypotato time bed Space Program tomorrow
6830,sadness, I was taking a walk when a young man came at me from nowhere and snatched the bag off my hands and ran away . ,taking walk young man came snatched bag hands ran away 
14371,sadness,Just got an event invite for the last thirsty thursday at Annies till it reopens next year.. ,got event invite thirsty thursday Annies till reopens year
33876,sadness,Today there is no hot boy in my bus. ,Today hot boy bus
9191,sadness,My girl-friend left me.,girlfriend left me
32358,sadness,Death of a parent.,Death parent
7511,sadness,I'm sad now I wanted to see Justin on stage so bad :( ,Im sad wanted Justin stage bad :(
3699,sadness," I would like that Anna , but I think I ’ ll need a little space for a bit . ",like Anna  think ’ need little space bit 
26036,sadness,I talked to my boyfriend on the phone when I was in high spirits and had a lot to tell him.  I had been looking forward to this conversation and he did not listen to me to the extent that I had anticipated.,talked boyfriend phone high spirits lot tell him looking forward conversation listen extent anticipated
31993,sadness,Trying to write a paper while my girlfriend is playing kingdom hearts...not fun ,Trying write paper girlfriend playing kingdom heartsnot fun
3436,sadness,that moment when you spend an hour reading chapters not included in the filipino coverage......haha..ha ,moment spend hour reading chapters included filipino coveragehahaha
23833,sadness,The awkward moment when you wake up at 8 to find out your traveling in less that an hour :( ,awkward moment wake 8 find traveling hour :(
23378,sadness, Ashes to ashes and dust to dust ... ,Ashes ashes dust dust 
15902,sadness, I thought so . I felt dizzy this morning . ,thought  felt dizzy morning 
18735,sadness,“@LizRose82389: starting a Yoga class in late January if anyone's interested” you know I'd be down lizzard! Too bad I'm not closer! ,“  starting Yoga class late January anyones interested” know Id lizzard bad Im closer
16100,sadness,Wanting hot chocolate ,Wanting hot chocolate
26921,sadness,When a guy says he needs a girl to be happy. ,guy says needs girl happy
11376,sadness,When my grandmother died.,grandmother died
6394,sadness,"The transition is nearly complete. Mirror, mirror, on the wall... I am my mother after all. ",transition nearly complete Mirror mirror wall mother all
17202,sadness,You walk away. Everyday it will rain.,walk away Everyday rain
33100,sadness,"@michaelmuhney amazes me when a man/wife adopt they don't think of their sex lives, yet a gay couple it's the headline ",  amazes man/wife adopt think sex lives gay couple headline
25494,sadness,@simboslice7 Hey I'm just wondering if were still friends? Last time I checked friends hand with other friends..  ,  Hey Im wondering friends time checked friends hand friends
22297,sadness, I am sorry for that . We will improve the dishes next time . ,sorry  improve dishes time 
933,sadness,Spring soon come! • RT @242Uprising: Final CSA cult meeting ,Spring soon come • RT   Final CSA cult meeting
29143,sadness,Now for an exciting night of paper writing! #gradschoolproblems,exciting night paper writing #gradschoolproblems
27319,sadness,"I really,really,really need to read again one of my dear Jane Austen's novels. Unfortunately,I am already reading two book for uni. ",reallyreallyreally need read dear Jane Austens novels UnfortunatelyI reading book uni
16525,sadness,When a colleague failed to contact me at the arranged time.,colleague failed contact arranged time
3078,sadness,Determinedly she put her worries and the root cause of her despondency behind her and tried to think more cheerfully . ,Determinedly worries root cause despondency tried think cheerfully 
4276,sadness, I ’ m very sorry . ,’ sorry 
23126,sadness,Goodbye  you will be missed.  Enjoy your life of being subjected to playing DVDs.  ,Goodbye missed Enjoy life subjected playing DVDs
25426,sadness,He looked so crestfallen that Old Bulldog did n't know what to do for a minute . ,looked crestfallen Old Bulldog nt know minute 
4044,sadness,A friend told me that he had suffered in love and in academics.  I shared his sadness.,friend told suffered love academics shared sadness
34334,sadness,@BiebersLov anywaaaays robert got offff here so this means he prob won't follow bc aloooot of ppl will tweet him): ,  anywaaaays robert got offff means prob follow bc aloooot ppl tweet him):
20063,sadness,"So close to Big Lots, and yet I can't go. ",close Big Lots cant go
17113,sadness,A friend of mine was hurt as he thought that our relationship was not the same as before and something had gone wrong.,friend hurt thought relationship gone wrong
7548,sadness,Dennis just pulled a paper crane out of his pocket and let it fall to the ground and told me I wasn't getting another one... ,Dennis pulled paper crane pocket let fall ground told getting one
34077,sadness,Flora 's eyes were downcast too ; they usually were . ,Flora s eyes downcast  usually 
5430,sadness,There was a conflict of interest between me and a close friend of mine.  He only thought about his own interest and not about our friendship.  This behaviour hurt his friends.  Another incident is when a friend isolated himself without giving any reasons.,conflict interest close friend mine thought interest friendship behaviour hurt friends incident friend isolated giving reasons
13524,sadness,@phoebedykstra How come you guys never play Billy Talent or Our Lady Peace anymore? ,  come guys play Billy Talent Lady Peace anymore
29239,sadness,"Yes, I might be cutting my hair... Who else wants to threaten me that they aren't going to talk to me ever again if i do...? ",Yes cutting hair wants threaten going talk do
26429,sadness,"Mufasa! Oh god, oh no, this is like the 500th time he's died. You think he would het smarter and climb on to the ledge with simba. ",Mufasa Oh god oh no like 500th time hes died think het smarter climb ledge simba
11283,sadness,@brittanyms13 ugh. Yes :( Lockhart and I got a big group hug from everyone at the end of the refresher... :(((,  ugh Yes :( Lockhart got big group hug end refresher :(((
29294,sadness,"5th Wed of the month = no new comics...satiated with fruit snacks, Cheerwine, and Young Justice",5th Wed month = new comicssatiated fruit snacks Cheerwine Young Justice
23740,sadness,I forgot the mom dies in hope floats. ,forgot mom dies hope floats
33383,sadness,"Shelley sat down beside the patient and smiled at him , the cheerfulness coming from somewhere behind her deep despair . ",Shelley sat patient smiled  cheerfulness coming deep despair 
4932,sadness,"I felt frustrated , angry , utterly dejected . ",felt frustrated  angry  utterly dejected 
15336,sadness,Invites sent. Now Im getting more turn downs than confirmation of attendance. ,Invites sent Im getting turn downs confirmation attendance
3756,sadness,I met some nice people during my holdidays. When they left I knew that I would never see them again.,met nice people holdidays left knew again
31753,sadness,"That's unfair , Mom . ",Thats unfair  Mom 
13835,sadness,When my grandfather died.,grandfather died
33409,sadness,"Slightly bummed out- I have english muffins left over from my @TARDIS_Day party, but no butter to put on them after toasting ",Slightly bummed out english muffins left   party butter toasting
19213,sadness,When I am at home alone.,home alone
8486,sadness,Omg work is gonna kick my ass 2day 3-11 smh.... ,Omg work gonna kick ass 2day 311 smh
26878,sadness,The death of my grandmother.,death grandmother
24927,sadness,"At the funeral of a friend about 20 years old, who was killed in a hit-and-run motorcycle accident.",funeral friend 20 years old killed hitandrun motorcycle accident
8185,sadness,"boredom, want to plat skyrim, but at a part tht i CANT beat for my LIFE!, y does tht guy have to shoot icicles ",boredom want plat skyrim tht CANT beat LIFE tht guy shoot icicles
31910,sadness,"I tried my level best to care for my client, I took an appointment with a doctor and before meeting the doctor he expired - a poor small boy from Uttar Pradesh.",tried level best care client took appointment doctor meeting doctor expired  poor small boy Uttar Pradesh
13243,sadness,Wished I had learned to play steel pan as a kid ,Wished learned play steel pan kid
26039,sadness,"Everyone is gifted, but some people never open their presents!!! ",gifted people open presents
31067,sadness,So fucking tired of finding things out last.    ,fucking tired finding things last
22141,sadness,My son lives in the country. I feel sadness when I see mothers having walks with their children.,son lives country feel sadness mothers walks children
32404,sadness,@Zohair_Z for sure! and they've taken a nosedive since then kind of like EP after Irtiqa ,  sure theyve taken nosedive kind like EP Irtiqa
20993,sadness,"work,work,work,work, fucking job ",workworkworkwork fucking job
15052,sadness,@rogerrthatt19 Emmy he got mad at me today......first time ever ,  Emmy got mad todayfirst time
3304,sadness,"I will gladly bet ANYONE, that in the next 10 years, any pro or college teams here in Washington State will NOT bring a title home. ",gladly bet ANYONE 10 years pro college teams Washington State bring title home
25646,sadness,I felt sadness when I remembered my former boyfriend with whom I got separated an year ago and when comparing him with my present one with whom things are not much of a success.,felt sadness remembered boyfriend got separated year ago comparing present things success
29529,sadness,"There I lay , half-roasted on one side , freezing on the other , in a sort of trance , more abjectly miserable than I can tell . ",lay  halfroasted  freezing  sort trance  abjectly miserable tell 
22090,sadness," I'm sorry , but that's our only available time . ",Im sorry  thats available time 
33883,sadness,Twitter please stop rubbing it in that you watched  last nght however fell asleep befor it started and now i am in a state of ,Twitter stop rubbing watched nght fell asleep befor started state
7357,sadness,"Yesterday the heartbroken teenager , who was on the verge of trials with the Royal Ballet , said : ` In just one second , my life has been wrecked . ",Yesterday heartbroken teenager  verge trials Royal Ballet  said :  second  life wrecked 
30169,sadness,"He is portrayed as showing sorrow at the destruction caused by German bombers and it is he who ` saves the day "" by first giving himself up and then being shot by Clogger . ",portrayed showing sorrow destruction caused German bombers  saves day  giving shot Clogger 
905,sadness,another underachieving week for the fantasy team...,underachieving week fantasy team
16730,sadness,I was very sad when I heard about the death of my teacher who taught me in Standard 8.,sad heard death teacher taught Standard 8
9284,sadness,She thought he seemed sadder and older and somehow lonely . ,thought sadder older lonely 
23430,sadness,Just got back in town from spending a day with Boo! It was WONDERFUL!!! Back to reality ,got town spending day Boo WONDERFUL reality
3555,sadness,I wish I had wings that way I could fly away from this world ,wish wings way fly away world
20931,sadness,When I heard that my father had passed away. I could not eat for a week and was only crying. I could not find the courage to go to bath.,heard father passed away eat week crying find courage bath
12666,sadness,@T_Green02 so much stuff that I have no clue about. I thought bestows were supposed to tell each other everything ,  stuff clue about thought bestows supposed tell
13263,sadness,"` He was depressed and has suffered a great deal of mental anguish . "" ", depressed suffered great deal mental anguish  
8811,sadness,I'm about to throw my phone off the eifle tower. Need an iPhone. ,Im throw phone eifle tower Need iPhone
22368,sadness,Ugh @steelers game isn't showing on ANY of my channels. ,Ugh   game showing channels
14699,sadness,The glum look on his face was probably normal . ,glum look face probably normal 
24072,sadness,you'll like my profile picture but not message me back? & ,like profile picture message back 
7647,sadness,"Since last May many of these same passers-by have come face to face on their TV screens with the agony , desolation and despair of the people of Ethiopia and the Sudan . ",passersby come face face TV screens agony  desolation despair people Ethiopia Sudan 
33361,sadness,When my grandmother died.,grandmother died
29151,sadness,I just want to stay in bed all day #tolazytomove,want stay bed day #tolazytomove
6787,sadness, I hope so . But I'm always caught short . ,hope  Im caught short 
29633,sadness,"i hate seeing people cry, makes me wanna cry ",hate seeing people cry makes wanna cry
23303,sadness,Why do I have to leave my family &amp; live alone !! &  ,leave family amp live  
12936,sadness,I've just been a little depressed lately . ,Ive little depressed lately 
1262,sadness,"The day that the results of the college entrance examinations for the S. Paulo University were published and I didn't find my name on the list. Entering this University was my greatest wish, and  the fact of not having succeded caused a great frustration, and not only sadness.",day results college entrance examinations S Paulo University published find list Entering University greatest wish fact succeded caused great frustration sadness
18479,sadness,"@SweetDids mi hermana no confia en mi, yo tanto q la quiero, pero #palantemarik",  mi hermana confia en mi yo tanto q la quiero pero #palantemarik
14490,sadness,writing xmas cards. Got to my friend who lost her lifelong partner this year #feelsstrange,writing xmas cards Got friend lost lifelong partner year #feelsstrange
32250,sadness,No Booster Juice on campus. #CUProblems,Booster Juice campus #CUProblems
22353,sadness,@grespo era meglio quella dove c'ero io. ,  era meglio quella dove cero io
2072,sadness,My love wont text me back ,love wont text
5074,sadness,I'll never have a chance with Chris not because we've an ocean of distance between us but because he likes girls with big foreheads ,Ill chance Chris weve ocean distance likes girls big foreheads
10695,sadness,"Goebbels himself had signed her travel papers under pressure from his sympathetic wife Magda , who had mistaken Lais 's hysterical sobs for sorrow at Karl 's death . ",Goebbels signed travel papers pressure sympathetic wife Magda  mistaken Lais s hysterical sobs sorrow Karl s death 
15030,sadness," I'm sorry , but our university computer center only sells Macintosh equipment . ",Im sorry  university computer center sells Macintosh equipment 
8616,sadness, I was just robbed ! ,robbed 
18435,sadness,When I was told that my uncle had passed away.,told uncle passed away
33804,sadness,@Ana_Exclusive ii seen ah dude take ah piic wiit $3... ,  ii seen ah dude ah piic wiit $3
8584,sadness,"I heard that a friend had died in an accident; group situation: suddenly a friend came in and said \Have you already heard that...\""; there was a terrible consternation, silence, then everybody shouted excitedly \""How could that happen...\"".""",heard friend died accident group situation: suddenly friend came said \Have heard that\ terrible consternation silence everybody shouted excitedly \How happen\
21549,sadness,"But the address underlines the anguish of Her Majesty 's speech after the Windsor Castle fire when she referred to 1992 as her ` annus horribilis "" . ",address underlines anguish Majesty s speech Windsor Castle fire referred 1992  annus horribilis  
17236,sadness,"Thank you, ASPCA, for zapping today's Christmas cheer out if this bleeding heart's day. Oy! ",Thank you ASPCA zapping todays Christmas cheer bleeding hearts day Oy
24075,sadness,Death of General Ye Jianying.,Death General Ye Jianying
25965,sadness, I need to come to grips with his death first . And I also need to prepare a eulogy in case I'm asked to speak tomorrow . ,need come grips death  need prepare eulogy case Im asked speak tomorrow 
22212,sadness,IM GUH IMMA BE BROKE FOR BLACK FRIDAY ,IM GUH IMMA BROKE BLACK FRIDAY
4454,sadness,my family stilll doesnt have a tree up and i will tweet this every day untill we do. @ the haisley house,family stilll doesnt tree tweet day untill do @ haisley house
20057,sadness,"I had a good relationship with two friends. Once without reason, they clearly showed that they thought I was naive, dull and unable to take care for myself, while I expostulated that I could manage things.",good relationship friends reason clearly showed thought naive dull unable care myself expostulated manage things
10629,sadness,"Looking up end-of-semester results, and finding I'd failed three out of seven (subjects).",Looking endofsemester results finding Id failed seven (subjects)
14774,sadness,I made a &quot;Highlander&quot; reference last night about how there can be only one black guy at the party. Only ONE person got it. ,quotHighlanderquot reference night black guy party person got it
2026,sadness,"It's a shame, I'm working at the Berkshire Mall and I don't have money to get @JVReemer21's autograph ",shame Im working Berkshire Mall money   autograph
26290,sadness,Breaths gunna smell like shit after this French vanilla.. ,Breaths gunna smell like shit French vanilla
11993,sadness,"Not going to lie, @Mmoreno34 made my stomach hurt all day! ",going lie   stomach hurt day
9016,sadness," I fell on the way to school , and your bike got scratched . I'm really sorry . ",fell way school  bike got scratched  Im sorry 
32798,sadness,Is it not that unclear phone version &quot;@BeatbyButta: I have it! RT @JoeyClown: Mission impossible: ghost protocol&quot;,unclear phone version quot  it RT   Mission impossible: ghost protocolquot
7651,sadness,"wat iisz facebook comiin t2... they put anutha viideo of ah giirl suckiin ah stiick, SMH... ",wat iisz facebook comiin t2 anutha viideo ah giirl suckiin ah stiick SMH
32021,sadness,I was looking forward to my pasta dinner today .. ,looking forward pasta dinner today 
25700,sadness,"It was performance that drew applause from a press corps relieved to be approaching the end of at least the first election campaign this year , and brought smiles to previously glum ministerial faces . ",performance drew applause press corps relieved approaching end election campaign year  brought smiles previously glum ministerial faces 
8269,sadness,"I do n't think I could cope with your heartbreak . "" ",nt think cope heartbreak  
2833,sadness,I want to trip out to  so bad. I have not been back to  in 12 years. And I was born and raised there. I miss the waves. ,want trip bad 12 years born raised there miss waves
25176,sadness,I was sad when I heard that my cousin died because of being bewitched by her husband's second wife.,sad heard cousin died bewitched husbands second wife
33072,sadness,When summer is over and I have to leave the town where I spend my holidays.,summer leave town spend holidays
29815,sadness, I was told my girlfriend was speaking ill of me . It's a real letdown . ,told girlfriend speaking ill  real letdown 
4247,sadness,When I went home on holidays I found that my niece and nephew had passed away I was very sad for the children were not even sick before death but suddenly died.,went home holidays found niece nephew passed away sad children sick death suddenly died
3959,sadness,Not feeling too good today :( ,feeling good today :(
3616,sadness,Only one more play with my girl @JohnnyDemp and the rest of my crew  #muchlovetothecrew \m/,play girl   rest crew #muchlovetothecrew \m/
34523,sadness,"@HusamuddinO I found JhunJhun! And my phone is finally and officially broken. Lol. Also, when am I beating you at tennis again? ;)",  found JhunJhun phone finally officially broken Lol Also beating tennis again )
24417,sadness,"So on the one night @MashoodaKhan &amp; I decide to get our social lives back on track, it decides to rain... ",night   amp decide social lives track decides rain
20755,sadness,I kinda wish i was black friday shopping at hot topic and looney tunes right now :/  ,kinda wish black friday shopping hot topic looney tunes right :/
22488,sadness,gosh DAMNIT..just got of work -___- &amp; i gotta DICK full of homework &amp; a SACK full of ,gosh DAMNITjust got work  amp gotta DICK homework amp SACK
26908,sadness,"At a news conference at the Royal Geographical Society in London , they described the mental and physical anguish of their 95-day trek . ",news conference Royal Geographical Society London  described mental physical anguish 95day trek 
32825,sadness,Athelstan rubbed his mouth with his thumb and gazed directly at Cranston 's sorrowful face . ,Athelstan rubbed mouth thumb gazed directly Cranston s sorrowful face 
26897,sadness,everyone is coming home this weekend...and it's one of the busiest weekends for me...#wanttoseemisamigos,coming home weekendand busiest weekends me#wanttoseemisamigos
10473,sadness,"I was in a hopeless situation in a dirty place. No study, no work, only loneliness.",hopeless situation dirty place study work loneliness
30141,sadness,"Have we become so depressed about any real prospect of newness that we 've decided to enjoy our chains , masochistically dwelling on our miseries and inadequacies ? ",depressed real prospect newness ve decided enjoy chains  masochistically dwelling miseries inadequacies 
23399,sadness, Yeah . My whole GPA is screwed up now . ,Yeah  GPA screwed 
17146,sadness,"Tero followed them at a distance , watching her new friend with sorrowful anxious eyes . ",Tero followed distance  watching new friend sorrowful anxious eyes 
23141,sadness," Sorry , I'm very near sighted . ",Sorry  Im near sighted 
2129,sadness, I had a terrible quarrel with my neighbor yesterday . ,terrible quarrel neighbor yesterday 
29706,sadness,So who won  tweeps? I missed the end on the plane. ,tweeps missed end plane
32849,sadness,Last night in Manila - flying back home tomorrow... ,night Manila  flying home tomorrow
31413,sadness,Some people Swear that they're  ...but they really don't have a  bone in they're body! ,people Swear theyre but bone theyre body
16649,sadness,"If I were to step out rite now, 75% chance ima run into traffic, mind its 4 am ",step rite now 75% chance ima run traffic mind 4
11057,sadness, Nah ! This is boring ! I ’ m gonna go play Killer Zombies on my PlayStation ! ,Nah  boring  ’ gonna play Killer Zombies PlayStation 
4455,sadness, What are we going to do now ? ,going 
24809,sadness,Thank goodness for The Hunger Games to save me from boredom since there's no glee tonight. ,Thank goodness Hunger Games save boredom theres glee tonight
16132,sadness,"@MontanaMadrigal shit nvm i jus googled itt, that's what my uncle wearss! he's gone till march tho, ;( ",  shit nvm jus googled itt thats uncle wearss hes gone till march tho (
486,sadness,"@DaveAquilina Ouu Ouch. That hurts Dave, really does. I'm going to go cry in the corner now :( ",  Ouu Ouch hurts Dave does Im going cry corner :(
22335,sadness,Not being able to distinguish a dream from reality ,able distinguish dream reality
24477,sadness,im so tired! XP its not even midnight yet:'( ,im tired XP midnight yet:(
6540,sadness,About to have a movie night with my booboo @jellyybeansz. &lt;3 Last night in NYC before we go back to Madison. ,movie night booboo   lt3 night NYC Madison
19894,sadness,Anne was sad at the death of the Misses Dolan but too much was happening for her to dwell on it . ,Anne sad death Misses Dolan happening dwell 
1886,sadness,@ashlee_england1 oh okay! Yeah I ha so many emails w/ cyber Monday deals but zero money to shop with :( ,  oh okay Yeah ha emails w/ cyber Monday deals zero money shop :(
33939,sadness,@AmeliaLilyOffic I love you. But I love Craig too. What a dilemma. ,  love you love Craig too dilemma
6915,sadness,"This is a peculiarly nasty technique of persuasion , causing great psychological anguish throughout the middle ages and even today . ",peculiarly nasty technique persuasion  causing great psychological anguish middle ages today 
33722,sadness,I'm home watchin this sad movie. Missing college. ,Im home watchin sad movie Missing college
18596,sadness, Yes . I have my wallet stolen . ,Yes  wallet stolen 
30581,sadness,My assassin' creed 1 broke...  ,assassin creed 1 broke
21110,sadness,When my father a 4th/5th generation colonial (from Eng.) attacked me verbally about my chosen partner. A man whom he discarded because his colour skin was not white. His ultimate disgust saddned me.,father 4th/5th generation colonial (from Eng) attacked verbally chosen partner man discarded colour skin white ultimate disgust saddned me
20275,sadness, I have said that we will try our best . You can trust us . But you know her situation . ,said try best  trust  know situation 
18889,sadness,When I received a letter telling me that my mother was very ill.,received letter telling mother ill
26283,sadness,So bored and cold... I wish I could cuddle up with someone and watch a movie   ,bored cold wish cuddle watch movie
15755,sadness,Bloody phone! Won't connect to the internet properly ¦&lt; ,Bloody phone connect internet properly ¦lt
9602,sadness,"It was a pretty despondent group that sat around the fire of the LRDG patrol , each sunk in his own thoughts . ",pretty despondent group sat fire LRDG patrol  sunk thoughts 
32585,sadness,When my grandmother died very suddenly without warning.,grandmother died suddenly warning
274,sadness,My dad made a campfire. We have chocolate and grahmcrackers but no marshmallows...what even is this. &lt;/33 ,dad campfire chocolate grahmcrackers marshmallowswhat this lt/33
1221,sadness,no kitty to cuddle with this morning ,kitty cuddle morning
6603,sadness,i wish @oprahWINhiggins didn't go to sleep so early so she could take part in @ering417 and my skype conversation :( #notwinning,wish   sleep early   skype conversation :( #notwinning
23234,sadness, I drink a lot of wine . ,drink lot wine 
24115,sadness,"This little girl's death in Canton, GA just broke up my Christmas bubble a little. There really are monsters in this world. ",little girls death Canton GA broke Christmas bubble little monsters world
7690,sadness,I need some positivity in my life right now. I feel like the strides I take are really just baby steps.  #prayer,need positivity life right now feel like strides baby steps #prayer
20592,sadness,"Home, no School for me, although @Susanbeex3 , @LifeAsVeronica are missing me ! !",Home School me      missing  
17353,sadness,"If nobody makes plans by tomorrow morning, I'm gonna finally watch all those SVU episodes crowding my DVR.   ",makes plans tomorrow morning Im gonna finally watch SVU episodes crowding DVR
13760,sadness,"I hate feeling like this. It's like everything is grey and cold, made of fog. ",hate feeling like this like grey cold fog
21465,sadness,Long day and i still have another class! ,Long day class
20963,sadness,Nigel became despondent but I did n't . ,Nigel despondent nt 
7209,sadness,Midwood is such an ugly ass neighborhood nowadays ,Midwood ugly ass neighborhood nowadays
13108,sadness, Ur listening to music on ur shuffle and all the songs playing are Adele-like songs. ,Ur listening music ur shuffle songs playing Adelelike songs
19739,sadness,your ass makes a g-string stand for granny panties. :/,ass makes gstring stand granny panties :/
20933,sadness,The loss of the woman who loved me most till today.,loss woman loved till today
15586,sadness,"Hate forwards that say,&quot; if you do not forward this to 9 ppl god will not love you&quot; I'm pretty sure god will still love me ! :(",Hate forwards sayquot forward 9 ppl god love youquot Im pretty sure god love  :(
14325,sadness,Kansas St. is trending nationwide. Too bad they didn't win ,Kansas St trending nationwide bad win
23924,sadness,@TomPeribonio @brannflakez @savannah_long if she's lost in our twitter convo shell never keep up in real convo ,      lost twitter convo shell real convo
29419,sadness,Live as shit at the mall. American Eagle is havin a 40% off everything sale and I have no funds. smh ,Live shit mall American Eagle havin 40% sale funds smh
13438,sadness,"That moment when you see a hot guy, and then you turn around he's gone :( ",moment hot guy turn hes gone :(
11175,sadness,@bannana0 ah! That would happen to you!! And can't believe you go home when we go back ,  ah happen you cant believe home
17632,sadness,No matter how much I wanna ask one simple question I know that it might ruin our friendship ,matter wanna ask simple question know ruin friendship
6416,sadness,"During the Christmas holidays, I went to see my parents and stayed with them for two weeks. After two or three days, we had the same conflicts we had had ten years before when I had lived with them. They were glad when I left.",Christmas holidays went parents stayed weeks days conflicts years lived them glad left
15912,sadness,"Once my friend and I got into into a hot discussion on a very controversial topic.  At one point of the argument I disagreed with her totally and I took what she was saying as an insult.  So I couter-argued and unknowingly hurt her emotionally, I felt very sad about this.",friend got hot discussion controversial topic point argument disagreed totally took saying insult couterargued unknowingly hurt emotionally felt sad this
4906,sadness," Unfortunately , I missed a chance to see a classic movie . ",Unfortunately  missed chance classic movie 
5928,sadness,@knappalapalin ridiculous how much that tweet relates to my daily life. ,  ridiculous tweet relates daily life
32721,sadness,I'll miss watching Buehrle on the south side. He was my favorite White Sox player. ,Ill miss watching Buehrle south side favorite White Sox player
29415,sadness,"imagination of thoughts &amp; imagery distort reality, it is ur personal interpretation in that moment. Drop it  #depression",imagination thoughts amp imagery distort reality ur personal interpretation moment Drop #depression
33577,sadness,Heartbroken that Robin will never have kids.. sorry for the spoiler.. ,Heartbroken Robin kids sorry spoiler
14103,sadness,WHY DO THEY NEVER PUT HOOK ON TV AT CHRISTMAS? ...there's no adventure here. Pricks ,HOOK TV CHRISTMAS theres adventure here Pricks
11711,sadness,kinda sad brunos leaving and we wont get home cooked meals errrdau ,kinda sad brunos leaving wont home cooked meals errrdau
33538,sadness,"And , to complete his heartbreak , his car broke down when he was looking for his ninth win of the season at the Italian Grand Prix . ", complete heartbreak  car broke looking ninth win season Italian Grand Prix 
2633,sadness,Its hard to be separated from the one you really love! Even for a min!.....,hard separated love min
20049,sadness, I didn't take my cellphone with me at that time . ,cellphone time 
8532,sadness,I hate it when I can't help someone when they're sad. It makes me sad too.  ,hate cant help theyre sad makes sad too
4808,sadness, That ’ s the dumbest thing that I ’ Ve ever heard . ,’ dumbest thing ’ heard 
34066,sadness,@Noah_Lycett either my phone or phone is being gay. ,  phone phone gay
31193,sadness,When the Ewok tries to wake up his fallen Ewok friend.....I die every time :'(  ,Ewok tries wake fallen Ewok friendI die time :(
33888,sadness,"A depressed person may cry a great deal , show self-pity and lack of interest in the outside world and have no enjoyment of everyday life , even food . ",depressed person cry great deal  selfpity lack interest outside world enjoyment everyday life  food 
16139,sadness,Watching &quot;Breakfast at Tiffany's&quot; makes me miss NYC...... #homesick,Watching quotBreakfast Tiffanysquot makes miss NYC #homesick
5698,sadness, My grandmother just passed away . ,grandmother passed away 
13472,sadness,"Cowed , he stiffened his stance , his eyes slightly downcast . ",Cowed  stiffened stance  eyes slightly downcast 
8092,sadness,"A very close friend from Victoria visited me over the holidays. Having enjoyed his company immensely over 10 short days, I was overwhelmed by sadness when he left to return to Victoria ",close friend Victoria visited holidays enjoyed company immensely 10 short days overwhelmed sadness left return Victoria
21092,sadness,@heatherhodgen I would have hope the rankings had been accurate... Now its #Drinking time. :-(,  hope rankings accurate #Drinking time :(
33339,sadness,"While walking through an old mining area, I unwittingly disturbed a wallaby which, in its resultant flight, accidentally fell down a deep mine shaft. On investigation it seemed uninjured, but it was impossible for the wallaby to get out, and also for me to get it out of the shaft. To prevent its suffering a slow death, I shot it.",walking old mining area unwittingly disturbed wallaby which resultant flight accidentally fell deep shaft investigation uninjured impossible wallaby out shaft prevent suffering slow death shot it
21318,sadness,"I just realised, to go to bed I'm going to have to take off my party hat. ",realised bed Im going party hat
